<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.08	15.87	16.00	15.59	15.90	3799	2576000	1
2020.12.09	16.00	16.90	15.91	15.92	9630	10169200	1
2020.12.10	15.95	16.30	15.25	16.21	11735	7894000	1
2020.12.11	16.24	16.72	15.83	15.90	10008	7483200	1
2020.12.14	16.25	17.12	16.04	16.78	9853	7592800	1
2020.12.15	16.85	17.08	16.38	16.76	5778	3889600	1
2020.12.16	16.82	17.07	16.68	17.00	4457	3015600	1
2020.12.17	17.00	18.11	16.99	17.70	9436	7016400	1
2020.12.18	17.70	18.58	17.58	18.54	8211	6560800	1
2020.12.21	18.00	19.00	17.83	18.14	8432	6883200	1
2020.12.22	18.36	18.91	18.32	18.46	7595	5668400	1
2020.12.23	18.63	19.27	18.60	19.23	5724	6327200	1
2020.12.28	19.26	19.88	19.25	19.69	5060	3862800	1
2020.12.29	19.78	19.92	18.81	18.98	6388	4726000	1
2020.12.30	19.10	20.38	19.00	20.12	9839	8790400	1
2021.01.04	20.25	20.62	19.85	20.16	9855	8478400	1
2021.01.05	20.16	20.82	19.70	20.66	7673	5420000	1
2021.01.06	20.39	20.66	20.03	20.03	5279	4169200	1
2021.01.07	20.21	20.50	19.64	19.68	5368	3968000	1
2021.01.08	19.72	20.23	19.34	19.76	6311	4412000	1
2021.01.11	20.34	22.22	20.10	22.04	16683	14864800	1
2021.01.12	22.41	24.85	22.36	24.53	19049	16836800	1
2021.01.13	25.03	25.78	23.25	25.78	17759	14865600	1
2021.01.14	26.06	27.35	25.38	27.25	12386	10321200	1
2021.01.15	26.90	28.10	26.50	27.07	9658	7665600	1
2021.01.18	27.37	28.34	27.13	27.68	6108	6176000	1
2021.01.19	27.75	27.94	26.12	26.28	8729	7234000	1
2021.01.20	26.73	27.49	26.29	27.35	5272	3847600	1
2021.01.21	27.50	29.45	27.50	29.40	10998	9161200	1
